date,reason
8/30/2016 8:14,12 - Non-Degree
9/6/2016 6:59,12 - Non-Degree
9/9/2016 6:57,12 - Non-Degree
9/19/2016 7:04,12 - Non-Degree
9/21/2016 9:01,12 - Non-Degree
10/26/2016 6:59,12 - Non-Degree
11/15/2016 6:57,12 - Non-Degree
11/16/2016 6:53,12 - Non-Degree
11/28/2016 6:55,12 - Non-Degree
11/30/2016 8:21,12 - Non-Degree
12/6/2016 8:11,12 - Non-Degree
12/19/2016 6:57,12 - Non-Degree
1/3/2017 7:01,12 - Non-Degree
1/9/2017 7:03,12 - Non-Degree
1/9/2017 8:13,12 - Non-Degree
3/21/2017 6:56,12 - Non-Degree
2/3/2017 10:52,12 - Non-Degree
2/15/2017 9:28,12 - Non-Degree
2/21/2017 6:59,12 - Non-Degree
2/27/2017 6:59,12 - Non-Degree
3/29/2017 7:09,12 - Non-Degree
3/31/2017 6:55,12 - Non-Degree
3/30/2017 6:56,12 - Non-Degree
3/28/2017 8:24,12 - Non-Degree
3/29/2017 6:56,12 - Non-Degree
3/28/2017 7:20,12 - Non-Degree
4/3/2017 7:20,12 - Non-Degree
4/11/2017 6:54,12 - Non-Degree
4/7/2017 6:57,12 - Non-Degree
4/18/2017 6:52,12 - Non-Degree
4/14/2017 6:56,12 - Non-Degree
5/3/2017 7:35,12 - Non-Degree
5/3/2017 7:36,12 - Non-Degree
4/24/2017 6:54,12 - Non-Degree
4/18/2017 7:19,12 - Non-Degree
5/1/2017 7:14,12 - Non-Degree
5/1/2017 7:14,12 - Non-Degree
5/18/2017 6:55,12 - Non-Degree
5/1/2017 6:55,12 - Non-Degree
5/4/2017 6:58,12 - Non-Degree
5/19/2017 6:55,12 - Non-Degree
5/3/2017 6:55,12 - Non-Degree
4/28/2017 6:57,12 - Non-Degree
4/17/2017 6:53,12 - Non-Degree
6/16/2017 6:57,12 - Non-Degree
6/27/2017 6:57,12 - Non-Degree
7/10/2017 6:54,12 - Non-Degree
6/7/2017 8:37,12 - Non-Degree
6/7/2017 15:30,12 - Non-Degree
7/12/2017 13:46,12 - Non-Degree
7/14/2017 13:40,12 - Non-Degree
7/17/2017 8:26,12 - Non-Degree
6/1/2017 6:55,12 - Non-Degree
7/24/2017 6:57,12 - Non-Degree
7/28/2017 6:56,12 - Non-Degree
8/25/2017 6:54,12 - Non-Degree
8/25/2017 7:19,12 - Non-Degree
8/4/2017 7:08,12 - Non-Degree
8/9/2017 9:19,12 - Non-Degree
9/29/2011 8:21,12 - Non-Degree
10/4/2011 8:54,12 - Non-Degree
10/14/2011 9:39,12 - Non-Degree
11/1/2011 10:42,12 - Non-Degree
11/7/2011 8:27,12 - Non-Degree
11/11/2011 13:41,12 - Non-Degree
11/16/2011 10:38,12 - Non-Degree
12/8/2011 11:02,12 - Non-Degree
1/6/2012 8:03,12 - Non-Degree
1/6/2012 8:03,12 - Non-Degree
2/17/2012 9:55,12 - Non-Degree
3/5/2012 12:56,12 - Non-Degree
3/5/2012 12:56,12 - Non-Degree
3/30/2012 11:05,12 - Non-Degree
4/6/2012 8:15,12 - Non-Degree
4/10/2012 13:16,12 - Non-Degree
4/16/2012 8:29,12 - Non-Degree
4/18/2012 8:49,12 - Non-Degree
4/25/2012 12:02,12 - Non-Degree
5/16/2012 12:13,12 - Non-Degree
5/21/2012 12:04,12 - Non-Degree
5/23/2012 8:40,12 - Non-Degree
6/7/2012 9:21,12 - Non-Degree
6/12/2012 7:11,12 - Non-Degree
8/14/2012 11:04,12 - Non-Degree
8/15/2012 12:33,12 - Non-Degree
9/26/2012 11:28,12 - Non-Degree
10/8/2012 8:33,12 - Non-Degree
10/18/2012 14:34,12 - Non-Degree
11/26/2012 15:40,12 - Non-Degree
12/4/2012 10:46,12 - Non-Degree
12/12/2012 9:34,12 - Non-Degree
1/7/2013 8:04,12 - Non-Degree
2/19/2013 12:43,12 - Non-Degree
3/7/2013 8:08,12 - Non-Degree
3/12/2013 15:13,12 - Non-Degree
4/2/2013 15:12,12 - Non-Degree
4/3/2013 12:23,12 - Non-Degree
4/8/2013 8:02,12 - Non-Degree
4/9/2013 9:55,12 - Non-Degree
4/11/2013 9:57,12 - Non-Degree
4/17/2013 9:02,12 - Non-Degree
4/17/2013 11:24,12 - Non-Degree
4/17/2013 11:32,12 - Non-Degree
4/17/2013 13:16,12 - Non-Degree
4/18/2013 11:28,12 - Non-Degree
4/19/2013 8:53,12 - Non-Degree
4/22/2013 8:43,12 - Non-Degree
6/13/2013 7:15,12 - Non-Degree
6/25/2013 16:22,12 - Non-Degree
7/2/2013 9:18,12 - Non-Degree
8/14/2013 12:22,12 - Non-Degree
9/23/2013 9:05,12 - Non-Degree
11/5/2013 9:13,12 - Non-Degree
11/11/2013 11:06,12 - Non-Degree
11/19/2013 14:05,12 - Non-Degree
11/21/2013 11:06,12 - Non-Degree
12/3/2013 14:34,12 - Non-Degree
12/10/2013 11:48,12 - Non-Degree
1/8/2014 8:02,12 - Non-Degree
1/14/2014 9:05,12 - Non-Degree
1/29/2014 10:40,12 - Non-Degree
2/10/2014 11:23,12 - Non-Degree
3/24/2014 11:45,12 - Non-Degree
4/3/2014 8:21,12 - Non-Degree
4/9/2014 11:18,12 - Non-Degree
4/17/2014 15:23,12 - Non-Degree
4/17/2014 15:55,12 - Non-Degree
4/21/2014 8:57,12 - Non-Degree
5/19/2014 10:30,12 - Non-Degree
5/20/2014 9:32,12 - Non-Degree
5/30/2014 9:17,12 - Non-Degree
6/9/2014 7:36,12 - Non-Degree
6/9/2014 14:08,12 - Non-Degree
7/17/2014 8:40,12 - Non-Degree
7/25/2014 10:04,12 - Non-Degree
8/8/2014 10:32,12 - Non-Degree
9/22/2014 9:28,12 - Non-Degree
10/1/2014 7:41,12 - Non-Degree
10/7/2014 8:41,12 - Non-Degree
10/15/2014 10:24,12 - Non-Degree
10/27/2014 7:49,12 - Non-Degree
1/6/2015 14:36,12 - Non-Degree
1/30/2015 7:41,12 - Non-Degree
2/11/2015 7:24,12 - Non-Degree
3/5/2015 10:15,12 - Non-Degree
3/13/2015 8:08,12 - Non-Degree
3/23/2015 7:58,12 - Non-Degree
3/24/2015 8:52,12 - Non-Degree
3/25/2015 7:48,12 - Non-Degree
3/25/2015 8:07,12 - Non-Degree
3/26/2015 8:01,12 - Non-Degree
4/1/2015 10:36,12 - Non-Degree
4/1/2015 17:02,12 - Non-Degree
4/1/2015 17:02,12 - Non-Degree
4/16/2015 7:45,12 - Non-Degree
4/20/2015 7:38,12 - Non-Degree
4/20/2015 7:38,12 - Non-Degree
4/20/2015 7:38,12 - Non-Degree
4/22/2015 8:54,12 - Non-Degree
4/23/2015 7:41,12 - Non-Degree
4/24/2015 7:39,12 - Non-Degree
4/27/2015 7:37,12 - Non-Degree
4/27/2015 7:37,12 - Non-Degree
4/27/2015 7:40,12 - Non-Degree
4/28/2015 7:37,12 - Non-Degree
5/13/2015 7:34,12 - Non-Degree
5/1/2015 7:24,12 - Non-Degree
5/7/2015 7:37,12 - Non-Degree
5/19/2015 7:36,12 - Non-Degree
5/29/2015 7:28,12 - Non-Degree
6/2/2015 7:22,12 - Non-Degree
6/16/2015 7:13,12 - Non-Degree
7/1/2015 11:35,12 - Non-Degree
7/14/2015 7:07,12 - Non-Degree
9/23/2015 6:59,12 - Non-Degree
4/11/2016 6:59,12 - Non-Degree
10/8/2015 7:03,12 - Non-Degree
10/29/2015 6:58,12 - Non-Degree
11/6/2015 6:58,12 - Non-Degree
11/30/2015 11:14,12 - Non-Degree
12/2/2015 7:03,12 - Non-Degree
1/4/2016 7:04,12 - Non-Degree
1/7/2016 7:03,12 - Non-Degree
10/11/2016 6:54,12 - Non-Degree
2/25/2016 6:56,12 - Non-Degree
2/29/2016 6:59,12 - Non-Degree
3/2/2016 6:58,12 - Non-Degree
3/2/2016 6:59,12 - Non-Degree
3/2/2016 6:59,12 - Non-Degree
3/4/2016 6:58,12 - Non-Degree
3/21/2016 6:56,12 - Non-Degree
3/28/2016 6:54,12 - Non-Degree
4/6/2016 7:00,12 - Non-Degree
4/13/2016 6:59,12 - Non-Degree
4/19/2016 7:04,12 - Non-Degree
4/20/2016 6:55,12 - Non-Degree
4/26/2016 6:52,12 - Non-Degree
4/28/2016 6:57,12 - Non-Degree
5/13/2016 7:00,12 - Non-Degree
5/23/2016 7:45,12 - Non-Degree
6/7/2016 7:06,12 - Non-Degree
6/21/2016 8:07,12 - Non-Degree
8/4/2016 6:58,12 - Non-Degree
9/7/2016 6:58,12 - Non-Degree
9/22/2016 6:56,12 - Non-Degree
10/7/2016 6:57,12 - Non-Degree
10/26/2016 6:56,12 - Non-Degree
11/2/2016 6:56,12 - Non-Degree
1/3/2017 6:59,12 - Non-Degree
1/9/2017 7:00,12 - Non-Degree
2/15/2017 7:01,12 - Non-Degree
2/27/2017 6:57,12 - Non-Degree
2/27/2017 6:59,12 - Non-Degree
2/28/2017 6:56,12 - Non-Degree
3/7/2017 6:59,12 - Non-Degree
3/22/2017 6:56,12 - Non-Degree
3/30/2017 6:56,12 - Non-Degree
3/29/2017 6:56,12 - Non-Degree
4/3/2017 6:56,12 - Non-Degree
4/18/2017 6:52,12 - Non-Degree
5/5/2017 6:52,12 - Non-Degree
4/12/2017 7:01,12 - Non-Degree
4/24/2017 6:54,12 - Non-Degree
4/14/2017 6:57,12 - Non-Degree
5/2/2017 6:53,12 - Non-Degree
5/2/2017 6:53,12 - Non-Degree
9/26/2011 9:39,12 - Non-Degree
10/17/2012 8:47,12 - Non-Degree
11/29/2012 15:20,12 - Non-Degree
12/17/2012 8:13,12 - Non-Degree
12/17/2012 8:13,12 - Non-Degree
5/1/2013 15:12,12 - Non-Degree
6/5/2013 8:21,12 - Non-Degree
11/25/2013 9:38,12 - Non-Degree
1/14/2014 9:05,12 - Non-Degree
5/27/2014 7:53,12 - Non-Degree
6/2/2014 7:37,12 - Non-Degree
6/30/2014 7:24,12 - Non-Degree
12/19/2014 7:55,12 - Non-Degree
3/3/2015 7:43,12 - Non-Degree
5/13/2015 14:12,12 - Non-Degree
5/26/2015 7:27,12 - Non-Degree
6/25/2015 9:59,12 - Non-Degree
8/11/2015 7:07,12 - Non-Degree
3/8/2016 9:37,12 - Non-Degree
4/21/2016 10:01,12 - Non-Degree
5/4/2016 6:59,12 - Non-Degree
5/9/2016 13:37,12 - Non-Degree
5/20/2016 8:46,12 - Non-Degree
8/11/2016 6:58,12 - Non-Degree
8/4/2016 8:29,12 - Non-Degree
8/22/2016 6:59,12 - Non-Degree
11/8/2016 8:25,12 - Non-Degree
11/9/2016 7:00,12 - Non-Degree
11/11/2016 6:59,12 - Non-Degree
11/28/2016 6:54,12 - Non-Degree
11/29/2016 6:56,12 - Non-Degree
12/13/2016 6:55,12 - Non-Degree
2/17/2017 7:37,12 - Non-Degree
8/9/2017 6:59,12 - Non-Degree
8/22/2017 6:51,12 - Non-Degree
11/28/2011 8:39,12 - Non-Degree
11/30/2011 12:39,12 - Non-Degree
1/11/2012 8:06,12 - Non-Degree
2/15/2012 9:11,12 - Non-Degree
4/5/2012 13:19,12 - Non-Degree
3/26/2012 16:16,12 - Non-Degree
4/5/2012 11:01,12 - Non-Degree
4/11/2012 9:18,12 - Non-Degree
4/17/2012 12:12,12 - Non-Degree
4/25/2012 12:01,12 - Non-Degree
5/4/2012 8:52,12 - Non-Degree
5/14/2012 7:42,12 - Non-Degree
6/29/2012 7:50,12 - Non-Degree
7/11/2012 8:06,12 - Non-Degree
7/24/2012 7:07,12 - Non-Degree
11/15/2012 12:10,12 - Non-Degree
11/27/2012 8:01,12 - Non-Degree
12/5/2012 11:35,12 - Non-Degree
12/17/2012 10:37,12 - Non-Degree
3/4/2013 8:08,12 - Non-Degree
4/3/2013 12:23,12 - Non-Degree
4/10/2013 14:34,12 - Non-Degree
4/12/2013 8:17,12 - Non-Degree
4/22/2013 8:42,12 - Non-Degree
4/30/2013 12:05,12 - Non-Degree
5/6/2013 11:24,12 - Non-Degree
5/6/2013 11:26,12 - Non-Degree
5/13/2013 16:01,12 - Non-Degree
7/30/2013 11:26,12 - Non-Degree
9/13/2013 11:29,12 - Non-Degree
10/21/2013 8:21,12 - Non-Degree
11/7/2013 15:47,12 - Non-Degree
11/18/2013 8:27,12 - Non-Degree
3/25/2014 15:55,12 - Non-Degree
4/8/2014 11:48,12 - Non-Degree
4/8/2014 12:52,12 - Non-Degree
4/15/2014 8:07,12 - Non-Degree
4/25/2014 15:18,12 - Non-Degree
6/30/2014 7:29,12 - Non-Degree
12/2/2014 10:15,12 - Non-Degree
3/6/2015 9:20,12 - Non-Degree
3/23/2015 7:51,12 - Non-Degree
3/23/2015 7:52,12 - Non-Degree
4/3/2015 7:41,12 - Non-Degree
4/6/2015 8:14,12 - Non-Degree
4/7/2015 7:39,12 - Non-Degree
6/3/2015 7:16,12 - Non-Degree
6/3/2015 7:16,12 - Non-Degree
8/11/2015 7:07,12 - Non-Degree
2/11/2016 7:01,12 - Non-Degree
3/23/2016 6:55,12 - Non-Degree
3/28/2016 6:54,12 - Non-Degree
1/23/2017 6:56,12 - Non-Degree
11/9/2016 6:58,12 - Non-Degree
12/2/2016 6:55,12 - Non-Degree
1/3/2017 6:59,12 - Non-Degree
3/3/2017 6:59,12 - Non-Degree
3/6/2017 6:55,12 - Non-Degree
3/28/2017 6:56,12 - Non-Degree
4/5/2017 6:55,12 - Non-Degree
4/18/2017 6:52,12 - Non-Degree
5/17/2017 6:55,12 - Non-Degree
4/28/2017 6:58,12 - Non-Degree
9/7/2011 9:00,12 - Non-Degree
10/14/2011 9:15,12 - Non-Degree
10/27/2011 11:06,12 - Non-Degree
10/27/2011 11:06,12 - Non-Degree
10/27/2011 11:18,12 - Non-Degree
10/27/2011 13:22,12 - Non-Degree
10/27/2011 13:22,12 - Non-Degree
11/28/2011 12:02,12 - Non-Degree
12/12/2011 9:51,12 - Non-Degree
12/12/2011 12:18,12 - Non-Degree
1/5/2012 10:04,12 - Non-Degree
3/13/2012 9:34,12 - Non-Degree
3/29/2012 12:06,12 - Non-Degree
4/3/2012 10:50,12 - Non-Degree
4/9/2012 8:39,12 - Non-Degree
4/11/2012 10:00,12 - Non-Degree
4/16/2012 13:32,12 - Non-Degree
4/23/2012 8:31,12 - Non-Degree
5/14/2012 8:33,12 - Non-Degree
5/31/2012 7:36,12 - Non-Degree
6/29/2012 7:52,12 - Non-Degree
7/12/2012 7:47,12 - Non-Degree
7/16/2012 11:13,12 - Non-Degree
7/18/2012 13:01,12 - Non-Degree
7/18/2012 13:01,12 - Non-Degree
8/16/2012 8:27,12 - Non-Degree
10/22/2012 8:01,12 - Non-Degree
10/22/2012 8:54,12 - Non-Degree
10/22/2012 8:54,12 - Non-Degree
10/31/2012 8:43,12 - Non-Degree
11/30/2012 9:40,12 - Non-Degree
1/7/2013 8:00,12 - Non-Degree
2/28/2013 13:35,12 - Non-Degree
3/25/2013 15:47,12 - Non-Degree
4/2/2013 11:43,12 - Non-Degree
4/4/2013 8:28,12 - Non-Degree
4/8/2013 8:02,12 - Non-Degree
4/24/2013 11:31,12 - Non-Degree
5/16/2013 9:13,12 - Non-Degree
5/23/2013 7:58,12 - Non-Degree
9/3/2013 11:03,12 - Non-Degree
9/30/2013 9:30,12 - Non-Degree
11/18/2013 8:28,12 - Non-Degree
12/10/2013 13:19,12 - Non-Degree
12/18/2013 11:21,12 - Non-Degree
2/3/2014 11:05,12 - Non-Degree
2/10/2014 8:18,12 - Non-Degree
2/24/2014 10:40,12 - Non-Degree
4/8/2014 11:48,12 - Non-Degree
4/15/2014 9:03,12 - Non-Degree
4/15/2014 9:03,12 - Non-Degree
4/28/2014 8:31,12 - Non-Degree
4/30/2014 15:01,12 - Non-Degree
5/2/2014 10:51,12 - Non-Degree
5/5/2014 11:00,12 - Non-Degree
5/16/2014 8:07,12 - Non-Degree
5/20/2014 9:32,12 - Non-Degree
5/20/2014 11:06,12 - Non-Degree
5/20/2014 11:06,12 - Non-Degree
6/30/2014 10:02,12 - Non-Degree
7/17/2014 8:39,12 - Non-Degree
7/28/2014 14:29,12 - Non-Degree
11/13/2014 9:36,12 - Non-Degree
1/6/2015 7:54,12 - Non-Degree
3/26/2015 7:38,12 - Non-Degree
3/31/2015 10:40,12 - Non-Degree
4/9/2015 7:39,12 - Non-Degree
4/15/2015 7:41,12 - Non-Degree
4/28/2015 7:37,12 - Non-Degree
4/28/2015 7:42,12 - Non-Degree
5/18/2015 10:18,12 - Non-Degree
5/27/2015 7:22,12 - Non-Degree
6/26/2015 7:10,12 - Non-Degree
8/13/2015 12:51,12 - Non-Degree
10/8/2015 7:03,12 - Non-Degree
10/20/2015 7:06,12 - Non-Degree
10/20/2015 9:33,12 - Non-Degree
11/9/2015 11:50,12 - Non-Degree
2/8/2016 6:58,12 - Non-Degree
3/29/2016 6:58,12 - Non-Degree
4/7/2016 6:53,12 - Non-Degree
4/7/2016 7:49,12 - Non-Degree
4/7/2016 10:48,12 - Non-Degree
4/8/2016 6:55,12 - Non-Degree
4/8/2016 8:08,12 - Non-Degree
5/16/2016 8:40,12 - Non-Degree
6/9/2016 8:36,12 - Non-Degree
8/1/2016 7:01,12 - Non-Degree
8/2/2016 7:58,12 - Non-Degree
8/2/2016 7:58,12 - Non-Degree
8/3/2016 6:55,12 - Non-Degree
8/9/2016 6:54,12 - Non-Degree
8/9/2016 8:03,12 - Non-Degree
8/25/2016 6:56,12 - Non-Degree
9/26/2016 6:59,12 - Non-Degree
10/3/2016 6:58,12 - Non-Degree
11/9/2016 10:07,12 - Non-Degree
1/3/2017 7:01,12 - Non-Degree
1/18/2017 8:03,12 - Non-Degree
3/7/2017 7:01,12 - Non-Degree
3/20/2017 7:22,12 - Non-Degree
3/28/2017 6:56,12 - Non-Degree
4/12/2017 7:01,12 - Non-Degree
5/18/2017 6:55,12 - Non-Degree
5/3/2017 6:55,12 - Non-Degree
5/19/2017 14:22,12 - Non-Degree
7/17/2017 14:20,12 - Non-Degree
7/26/2017 7:53,12 - Non-Degree
7/26/2017 7:53,12 - Non-Degree
7/31/2017 6:59,12 - Non-Degree
8/15/2017 6:52,12 - Non-Degree
7/26/2017 6:53,12 - Non-Degree
12/8/2011 8:05,12 - Non-Degree
12/16/2011 9:45,12 - Non-Degree
1/3/2012 8:51,12 - Non-Degree
4/16/2012 13:11,12 - Non-Degree
5/21/2012 9:11,12 - Non-Degree
5/25/2012 8:21,12 - Non-Degree
6/29/2012 10:05,12 - Non-Degree
7/19/2012 11:24,12 - Non-Degree
7/25/2012 7:47,12 - Non-Degree
9/24/2012 9:52,12 - Non-Degree
9/24/2012 11:30,12 - Non-Degree
9/24/2012 11:30,12 - Non-Degree
10/24/2012 15:14,12 - Non-Degree
10/30/2012 11:24,12 - Non-Degree
10/31/2012 8:44,12 - Non-Degree
11/19/2012 8:57,12 - Non-Degree
1/16/2013 11:58,12 - Non-Degree
1/25/2013 11:04,12 - Non-Degree
3/25/2013 11:08,12 - Non-Degree
4/4/2013 12:34,12 - Non-Degree
4/23/2013 12:47,12 - Non-Degree
4/24/2013 11:03,12 - Non-Degree
4/24/2013 12:25,12 - Non-Degree
5/6/2013 11:26,12 - Non-Degree
5/28/2013 8:10,12 - Non-Degree
7/1/2013 8:39,12 - Non-Degree
11/18/2013 14:39,12 - Non-Degree
11/18/2013 14:39,12 - Non-Degree
12/2/2013 10:42,12 - Non-Degree
1/7/2014 8:08,12 - Non-Degree
3/7/2014 11:25,12 - Non-Degree
3/13/2014 10:43,12 - Non-Degree
3/24/2014 8:31,12 - Non-Degree
4/9/2014 11:13,12 - Non-Degree
4/10/2014 9:16,12 - Non-Degree
5/1/2014 11:25,12 - Non-Degree
7/2/2014 7:38,12 - Non-Degree
8/1/2014 7:21,12 - Non-Degree
9/30/2014 7:22,12 - Non-Degree
11/3/2014 11:21,12 - Non-Degree
11/24/2014 7:45,12 - Non-Degree
1/5/2015 7:39,12 - Non-Degree
4/10/2015 7:38,12 - Non-Degree
4/28/2015 7:37,12 - Non-Degree
5/26/2015 7:24,12 - Non-Degree
6/29/2015 7:10,12 - Non-Degree
7/20/2015 7:08,12 - Non-Degree
7/20/2015 8:43,12 - Non-Degree
7/22/2015 7:07,12 - Non-Degree
1/4/2016 7:06,12 - Non-Degree
1/4/2016 7:08,12 - Non-Degree
1/4/2016 8:37,12 - Non-Degree
1/19/2016 7:00,12 - Non-Degree
6/14/2016 10:25,12 - Non-Degree
3/8/2016 6:58,12 - Non-Degree
3/24/2016 6:54,12 - Non-Degree
3/28/2016 6:54,12 - Non-Degree
4/26/2016 8:52,12 - Non-Degree
4/26/2016 8:52,12 - Non-Degree
8/1/2016 7:00,12 - Non-Degree
10/14/2016 9:00,12 - Non-Degree
11/8/2016 7:08,12 - Non-Degree
1/4/2017 6:54,12 - Non-Degree
3/2/2017 8:06,12 - Non-Degree
3/30/2017 6:56,12 - Non-Degree
3/27/2017 7:04,12 - Non-Degree
4/21/2017 6:53,12 - Non-Degree
6/8/2017 8:00,12 - Non-Degree
8/2/2017 6:55,12 - Non-Degree
9/22/2011 8:19,12 - Non-Degree
11/4/2011 7:50,12 - Non-Degree
11/10/2011 11:19,12 - Non-Degree
12/2/2011 13:57,12 - Non-Degree
12/12/2011 8:26,12 - Non-Degree
1/5/2012 8:18,12 - Non-Degree
1/6/2012 8:03,12 - Non-Degree
3/15/2012 14:23,12 - Non-Degree
4/9/2012 8:37,12 - Non-Degree
4/9/2012 13:29,12 - Non-Degree
4/30/2012 8:24,12 - Non-Degree
4/30/2012 8:24,12 - Non-Degree
4/30/2012 8:24,12 - Non-Degree
4/30/2012 8:25,12 - Non-Degree
5/1/2012 12:07,12 - Non-Degree
5/1/2012 12:35,12 - Non-Degree
5/3/2012 8:37,12 - Non-Degree
5/14/2012 14:38,12 - Non-Degree
5/18/2012 8:12,12 - Non-Degree
5/21/2012 9:12,12 - Non-Degree
5/22/2012 11:08,12 - Non-Degree
5/24/2012 10:01,12 - Non-Degree
6/7/2012 9:20,12 - Non-Degree
7/3/2012 7:29,12 - Non-Degree
7/25/2012 7:47,12 - Non-Degree
8/6/2012 12:54,12 - Non-Degree
8/20/2012 9:17,12 - Non-Degree
9/24/2012 9:52,12 - Non-Degree
9/24/2012 11:47,12 - Non-Degree
9/24/2012 11:47,12 - Non-Degree
10/19/2012 9:21,12 - Non-Degree
12/4/2012 8:38,12 - Non-Degree
12/4/2012 10:47,12 - Non-Degree
12/4/2012 13:06,12 - Non-Degree
12/4/2012 13:06,12 - Non-Degree
12/6/2012 13:17,12 - Non-Degree
12/11/2012 8:17,12 - Non-Degree
12/12/2012 9:33,12 - Non-Degree
12/12/2012 9:34,12 - Non-Degree
12/17/2012 8:13,12 - Non-Degree
12/17/2012 8:13,12 - Non-Degree
1/7/2013 8:04,12 - Non-Degree
1/8/2013 8:09,12 - Non-Degree
1/28/2013 9:30,12 - Non-Degree
2/22/2013 9:38,12 - Non-Degree
3/6/2013 10:43,12 - Non-Degree
3/13/2013 9:33,12 - Non-Degree
4/3/2013 12:23,12 - Non-Degree
4/9/2013 12:04,12 - Non-Degree
4/10/2013 12:56,12 - Non-Degree
4/10/2013 12:56,12 - Non-Degree
4/11/2013 9:57,12 - Non-Degree
4/11/2013 9:57,12 - Non-Degree
4/12/2013 8:17,12 - Non-Degree
4/12/2013 9:29,12 - Non-Degree
4/25/2013 13:17,12 - Non-Degree
4/26/2013 10:40,12 - Non-Degree
4/29/2013 11:15,12 - Non-Degree
4/30/2013 12:05,12 - Non-Degree
5/6/2013 8:49,12 - Non-Degree
5/6/2013 11:26,12 - Non-Degree
5/8/2013 12:46,12 - Non-Degree
5/17/2013 9:21,12 - Non-Degree
5/17/2013 9:22,12 - Non-Degree
5/22/2013 9:30,12 - Non-Degree
5/28/2013 7:18,12 - Non-Degree
6/3/2013 9:16,12 - Non-Degree
6/7/2013 7:32,12 - Non-Degree
6/12/2013 9:45,12 - Non-Degree
6/13/2013 8:38,12 - Non-Degree
7/9/2013 7:34,12 - Non-Degree
7/9/2013 7:34,12 - Non-Degree
7/11/2013 7:55,12 - Non-Degree
7/12/2013 7:13,12 - Non-Degree
7/12/2013 7:14,12 - Non-Degree
7/15/2013 7:30,12 - Non-Degree
7/15/2013 7:30,12 - Non-Degree
7/15/2013 7:31,12 - Non-Degree
7/24/2013 10:13,12 - Non-Degree
7/30/2013 11:28,12 - Non-Degree
8/12/2013 8:46,12 - Non-Degree
8/16/2013 14:54,12 - Non-Degree
8/22/2013 8:16,12 - Non-Degree
10/1/2013 8:28,12 - Non-Degree
10/2/2013 11:15,12 - Non-Degree
10/23/2013 9:54,12 - Non-Degree
11/5/2013 9:13,12 - Non-Degree
11/6/2013 14:13,12 - Non-Degree
11/7/2013 15:46,12 - Non-Degree
11/11/2013 11:05,12 - Non-Degree
11/11/2013 11:05,12 - Non-Degree
11/11/2013 12:51,12 - Non-Degree
11/11/2013 12:52,12 - Non-Degree
11/19/2013 16:18,12 - Non-Degree
12/12/2013 10:20,12 - Non-Degree
1/7/2014 8:08,12 - Non-Degree
1/8/2014 8:02,12 - Non-Degree
1/8/2014 8:03,12 - Non-Degree
1/8/2014 8:49,12 - Non-Degree
1/8/2014 8:49,12 - Non-Degree
2/24/2014 8:21,12 - Non-Degree
2/27/2014 10:26,12 - Non-Degree
3/11/2014 9:17,12 - Non-Degree
3/12/2014 9:35,12 - Non-Degree
3/12/2014 10:39,12 - Non-Degree
3/25/2014 15:55,12 - Non-Degree
4/4/2014 10:42,12 - Non-Degree
4/4/2014 10:42,12 - Non-Degree
4/7/2014 10:46,12 - Non-Degree
4/7/2014 10:46,12 - Non-Degree
4/8/2014 11:48,12 - Non-Degree
4/8/2014 11:48,12 - Non-Degree
4/8/2014 11:56,12 - Non-Degree
4/16/2014 14:29,12 - Non-Degree
4/16/2014 14:29,12 - Non-Degree
4/25/2014 15:18,12 - Non-Degree
5/7/2014 12:09,12 - Non-Degree
5/9/2014 9:09,12 - Non-Degree
5/9/2014 10:25,12 - Non-Degree
5/15/2014 8:10,12 - Non-Degree
5/15/2014 9:04,12 - Non-Degree
5/19/2014 8:33,12 - Non-Degree
5/22/2014 8:20,12 - Non-Degree
5/27/2014 7:53,12 - Non-Degree
5/27/2014 9:29,12 - Non-Degree
6/23/2014 9:44,12 - Non-Degree
7/8/2014 7:22,12 - Non-Degree
7/14/2014 14:39,12 - Non-Degree
7/14/2014 14:39,12 - Non-Degree
7/30/2014 9:02,12 - Non-Degree
8/1/2014 7:10,12 - Non-Degree
8/8/2014 8:28,12 - Non-Degree
8/8/2014 9:03,12 - Non-Degree
8/11/2014 7:06,12 - Non-Degree
8/11/2014 8:24,12 - Non-Degree
8/18/2014 7:50,12 - Non-Degree
8/18/2014 8:42,12 - Non-Degree
8/18/2014 10:48,12 - Non-Degree
8/18/2014 10:51,12 - Non-Degree
8/18/2014 14:17,12 - Non-Degree
8/18/2014 14:48,12 - Non-Degree
9/23/2014 8:00,12 - Non-Degree
10/15/2014 10:02,12 - Non-Degree
11/5/2014 8:41,12 - Non-Degree
12/1/2014 8:39,12 - Non-Degree
12/1/2014 8:40,12 - Non-Degree
12/11/2014 11:36,12 - Non-Degree
1/13/2015 15:51,12 - Non-Degree
4/1/2015 11:36,12 - Non-Degree
4/13/2015 7:33,12 - Non-Degree
4/16/2015 7:42,12 - Non-Degree
4/20/2015 7:43,12 - Non-Degree
4/24/2015 7:39,12 - Non-Degree
5/18/2015 11:18,12 - Non-Degree
5/26/2015 7:24,12 - Non-Degree
5/27/2015 7:22,12 - Non-Degree
6/2/2015 10:23,12 - Non-Degree
6/3/2015 7:16,12 - Non-Degree
6/3/2015 7:27,12 - Non-Degree
6/3/2015 10:40,12 - Non-Degree
6/25/2015 7:11,12 - Non-Degree
